date,state_held,state_signal,w_TECL,w_XLK,w_BIL,ret_gross,cost,ret_net,equity,drawdown,XLK_ret,TECL_ret,BIL_ret
2023-06-05,TECL,TECL,0.75,0.0,0.25,-0.013502,0.0,-0.013502,86.5739,-0.0135,-0.005752,-0.018003,0.0
2023-06-06,TECL,TECL,0.75,0.0,0.25,-0.000892,0.0,-0.000892,86.4966,-0.0144,-0.00024,-0.001262,0.000218
2023-06-07,TECL,TECL,0.75,0.0,0.25,-0.033834,0.0,-0.033834,83.5701,-0.0477,-0.014949,-0.045148,0.00011
2023-06-08,TECL,TECL,0.75,0.0,0.25,0.023833,0.0,0.023833,85.5618,-0.025,0.010831,0.031595,0.000547
2023-06-09,TECL,TECL,0.75,0.0,0.25,0.010629,0.0,0.010629,86.4713,-0.0147,0.004964,0.014137,0.000108
2023-06-12,TECL,TECL,0.75,0.0,0.25,0.048495,0.0,0.048495,90.6647,0.0,0.021745,0.064623,0.00011
2023-06-13,TECL,TECL,0.75,0.0,0.25,0.013595,0.0,0.013595,91.8973,0.0,0.006073,0.018054,0.000219
2023-06-14,TECL,TECL,0.75,0.0,0.25,0.02256,0.0,0.02256,93.9706,0.0,0.010313,0.030008,0.000218
2023-06-15,TECL,TECL,0.75,0.0,0.25,0.029052,0.0,0.029052,96.7006,0.0,0.012876,0.038591,0.000437
2023-06-16,TECL,TECL,0.75,0.0,0.25,-0.019098,0.0,-0.019098,94.8538,-0.0191,-0.008246,-0.025501,0.000109
2023-06-20,TECL,TECL,0.75,0.0,0.25,-0.015645,0.0,-0.015645,93.3698,-0.0344,-0.006739,-0.020933,0.000218
2023-06-21,TECL,TECL,0.75,0.0,0.25,-0.033674,0.0,-0.033674,90.2256,-0.067,-0.014797,-0.044899,0.0
2023-06-22,TECL,TECL,0.75,0.0,0.25,0.019312,0.0,0.019312,91.9681,-0.0489,0.008159,0.025604,0.000436
2023-06-23,TECL,TECL,0.75,0.0,0.25,-0.026011,0.0,-0.026011,89.5759,-0.0737,-0.01085,-0.034718,0.000109
2023-06-26,TECL,TECL,0.75,0.0,0.25,-0.017098,0.0,-0.017098,88.0443,-0.0895,-0.007174,-0.022833,0.000108
2023-06-27,TECL,TECL,0.75,0.0,0.25,0.045185,0.0,0.045185,92.0226,-0.0484,0.019708,0.060174,0.000219
2023-06-28,TECL,TECL,0.75,0.0,0.25,0.000758,0.0,0.000758,92.0924,-0.0477,0.000585,0.000975,0.000108
2023-06-29,TECL,TECL,0.75,0.0,0.25,0.004613,0.0,0.004613,92.5172,-0.0433,0.001757,0.006041,0.000328
2023-06-30,TECL,TECL,0.75,0.0,0.25,0.0348,0.0,0.0348,95.7368,-0.01,0.015893,0.046291,0.000327
2023-07-03,TECL,TECL,0.75,0.0,0.25,-0.005353,0.0,-0.005353,95.2243,-0.0153,-0.002128,-0.00722,0.000249
2023-07-05,TECL,TECL,0.75,0.0,0.25,-0.013678,0.0,-0.013678,93.9219,-0.0287,-0.006167,-0.018273,0.000109
2023-07-06,TECL,TECL,0.75,0.0,0.25,-0.007326,0.0,-0.007326,93.2338,-0.0359,-0.002668,-0.009877,0.000329
2023-07-07,TECL,TECL,0.75,0.0,0.25,-0.01033,0.0,-0.01033,92.2707,-0.0458,-0.004361,-0.01381,0.000109
2023-07-10,TECL,TECL,0.75,0.0,0.25,0.006182,0.0,0.006182,92.8411,-0.0399,0.002629,0.008169,0.000218
2023-07-11,TECL,TECL,0.75,0.0,0.25,0.004948,0.0,0.004948,93.3004,-0.0352,0.002155,0.00656,0.000109
2023-07-12,TECL,TECL,0.75,0.0,0.25,0.025213,0.0,0.025213,95.6528,-0.0108,0.011336,0.033544,0.000218
2023-07-13,TECL,TECL,0.75,0.0,0.25,0.028901,0.0,0.028901,98.4172,0.0,0.013047,0.038389,0.000436
2023-07-14,TECL,TECL,0.75,0.0,0.25,-0.00426,0.0,-0.00426,97.998,-0.0043,-0.001475,-0.005716,0.000109
2023-07-17,TECL,TECL,0.75,0.0,0.25,0.029128,0.0,0.029128,100.8525,0.0,0.012784,0.0388,0.00011
2023-07-18,TECL,TECL,0.75,0.0,0.25,0.02529,0.0,0.02529,103.403,0.0,0.011333,0.03372,0.0
2023-07-19,TECL,TECL,0.75,0.0,0.25,-0.005842,0.0,-0.005842,102.799,-0.0058,-0.002497,-0.007861,0.000218
2023-07-20,TECL,TECL,0.75,0.0,0.25,-0.045513,0.0,-0.045513,98.1203,-0.0511,-0.019966,-0.060866,0.000545
2023-07-21,TECL,TECL,0.75,0.0,0.25,-0.00202,0.0,-0.00202,97.922,-0.053,-0.000511,-0.002693,0.0
2023-07-24,TECL,TECL,0.75,0.0,0.25,0.004753,0.0,0.004753,98.3875,-0.0485,0.001761,0.006301,0.000109
2023-07-25,TECL,TECL,0.75,0.0,0.25,0.024714,0.0,0.024714,100.819,-0.025,0.011449,0.032915,0.000109
2023-07-26,TECL,TECL,0.75,0.0,0.25,-0.030108,0.0,-0.030108,97.7835,-0.0543,-0.013449,-0.04018,0.000109
2023-07-27,TECL,TECL,0.75,0.0,0.25,-0.0069,0.0,-0.0069,97.1088,-0.0609,-0.002897,-0.009382,0.000546
2023-07-28,TECL,TECL,0.75,0.0,0.25,0.030082,0.0,0.030082,100.03,-0.0326,0.013615,0.040072,0.000109
2023-07-31,TECL,TECL,0.75,0.0,0.25,0.004756,0.0,0.004756,100.5057,-0.028,0.002303,0.006305,0.000109
2023-08-01,TECL,TECL,0.75,0.0,0.25,0.003849,0.0,0.003849,100.8926,-0.0243,0.001683,0.005046,0.000259
2023-08-02,TECL,TECL,0.75,0.0,0.25,-0.056077,0.0,-0.056077,95.2349,-0.079,-0.024741,-0.074805,0.000109
2023-08-03,TECL,TECL,0.75,0.0,0.25,-0.008874,0.0,-0.008874,94.3898,-0.0872,-0.004076,-0.011978,0.000438
2023-08-04,TECL,TECL,0.75,0.0,0.25,-0.03177,0.0,-0.03177,91.391,-0.1162,-0.0136,-0.042433,0.000219
2023-08-07,TECL,TECL,0.75,0.0,0.25,0.006083,0.0,0.006083,91.9469,-0.1108,0.002804,0.008111,0.0
2023-08-08,TECL,TECL,0.75,0.0,0.25,-0.017753,0.0,-0.017753,90.3146,-0.1266,-0.007691,-0.023744,0.000219
2023-08-09,TECL,TECL,0.75,0.0,0.25,-0.02952,0.0,-0.02952,87.6485,-0.1524,-0.012917,-0.039397,0.00011
2023-08-10,TECL,XLK,0.75,0.0,0.25,0.000766,0.0,0.000766,87.7156,-0.1517,0.000119,0.000839,0.000546
2023-08-11,XLK,XLK,0.0,1.0,0.0,-0.007374,0.001,-0.008374,86.981,-0.1588,-0.007374,-0.023208,0.000109
2023-08-14,XLK,XLK,0.0,1.0,0.0,0.015938,0.0,0.015938,88.3673,-0.1454,0.015938,0.047302,0.00011
2023-08-15,XLK,XLK,0.0,1.0,0.0,-0.00985,0.0,-0.00985,87.4968,-0.1538,-0.00985,-0.030655,0.000109
2023-08-16,XLK,XLK,0.0,1.0,0.0,-0.00953,0.0,-0.00953,86.663,-0.1619,-0.00953,-0.028042,0.000218
2023-08-17,XLK,XLK,0.0,1.0,0.0,-0.009501,0.0,-0.009501,85.8396,-0.1699,-0.009501,-0.029718,0.000437
2023-08-18,XLK,XLK,0.0,1.0,0.0,0.001518,0.0,0.001518,85.9699,-0.1686,0.001518,0.002681,0.000109
2023-08-21,XLK,XLK,0.0,1.0,0.0,0.019095,0.0,0.019095,87.6116,-0.1527,0.019095,0.05775,0.00011
2023-08-22,XLK,XLK,0.0,1.0,0.0,-0.001131,0.0,-0.001131,87.5125,-0.1537,-0.001131,-0.004216,0.000109
2023-08-23,XLK,XLK,0.0,1.0,0.0,0.018045,0.0,0.018045,89.0916,-0.1384,0.018045,0.053766,0.000218
2023-08-24,XLK,XLK,0.0,1.0,0.0,-0.023047,0.0,-0.023047,87.0383,-0.1583,-0.023047,-0.070709,0.000327
2023-08-25,XLK,XLK,0.0,1.0,0.0,0.010179,0.0,0.010179,87.9242,-0.1497,0.010179,0.031344,0.000218
2023-08-28,XLK,XLK,0.0,1.0,0.0,0.00818,0.0,0.00818,88.6435,-0.1427,0.00818,0.022845,0.000218
2023-08-29,XLK,XLK,0.0,1.0,0.0,0.020048,0.0,0.020048,90.4206,-0.1256,0.020048,0.059017,-0.000108
2023-08-30,XLK,XLK,0.0,1.0,0.0,0.007551,0.0,0.007551,91.1033,-0.1189,0.007551,0.023026,0.000218
2023-08-31,XLK,XLK,0.0,1.0,0.0,0.004862,0.0,0.004862,91.5462,-0.1147,0.004862,0.013052,0.000653
2023-09-01,XLK,XLK,0.0,1.0,0.0,0.003074,0.0,0.003074,91.8277,-0.1119,0.003074,0.008588,0.000161
2023-09-05,XLK,TECL,0.0,1.0,0.0,0.003576,0.0,0.003576,92.1561,-0.1088,0.003576,0.010922,0.000219
2023-09-06,TECL,TECL,0.75,0.0,0.25,-0.02376,0.001,-0.02476,89.8743,-0.1308,-0.010576,-0.03168,0.0
2023-09-07,TECL,TECL,0.75,0.0,0.25,-0.033477,0.0,-0.033477,86.8656,-0.1599,-0.014461,-0.044818,0.000546
2023-09-08,TECL,TECL,0.75,0.0,0.25,0.004779,0.0,0.004779,87.2808,-0.1559,0.002088,0.006336,0.000109
2023-09-11,TECL,TECL,0.75,0.0,0.25,0.010919,0.0,0.010919,88.2338,-0.1467,0.005209,0.014559,0.0
2023-09-12,TECL,TECL,0.75,0.0,0.25,-0.041513,0.0,-0.041513,84.571,-0.1821,-0.018137,-0.055459,0.000328
2023-09-13,TECL,TECL,0.75,0.0,0.25,0.006802,0.0,0.006802,85.1462,-0.1766,0.002522,0.009033,0.000109
2023-09-14,TECL,TECL,0.75,0.0,0.25,0.015494,0.0,0.015494,86.4654,-0.1638,0.007253,0.020549,0.000327
2023-09-15,TECL,TECL,0.75,0.0,0.25,-0.043305,0.0,-0.043305,82.721,-0.2,-0.019221,-0.057813,0.000219
2023-09-18,TECL,XLK,0.75,0.0,0.25,0.009708,0.0,0.009708,83.524,-0.1922,0.004806,0.012907,0.000109
2023-09-19,XLK,XLK,0.0,1.0,0.0,-0.000531,0.001,-0.001531,83.3961,-0.1935,-0.000531,-0.000835,0.000108
2023-09-20,XLK,XLK,0.0,1.0,0.0,-0.015716,0.0,-0.015716,82.0855,-0.2062,-0.015716,-0.048297,0.000109
2023-09-21,XLK,XLK,0.0,1.0,0.0,-0.015246,0.0,-0.015246,80.8341,-0.2183,-0.015246,-0.046573,0.000545
2023-09-22,XLK,XLK,0.0,1.0,0.0,0.002133,0.0,0.002133,81.0065,-0.2166,0.002133,0.005529,0.000109
2023-09-25,XLK,XLK,0.0,1.0,0.0,0.003224,0.0,0.003224,81.2677,-0.2141,0.003224,0.010771,0.000109
2023-09-26,XLK,BIL,0.0,1.0,0.0,-0.018007,0.0,-0.018007,79.8043,-0.2282,-0.018007,-0.055091,0.000109
2023-09-27,BIL,BIL,0.0,0.0,1.0,0.000326,0.001,-0.000674,79.7505,-0.2287,0.001543,0.004319,0.000326
2023-09-28,BIL,BIL,0.0,0.0,1.0,0.000327,0.0,0.000327,79.7767,-0.2285,0.007089,0.020305,0.000327
2023-09-29,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,79.7854,-0.2284,0.003428,0.008897,0.000109
2023-10-02,BIL,BIL,0.0,0.0,1.0,0.000156,0.0,0.000156,79.7978,-0.2283,0.010737,0.033188,0.000156
2023-10-03,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,79.8152,-0.2281,-0.01696,-0.052112,0.000218
2023-10-04,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,79.824,-0.228,0.012463,0.03673,0.00011
2023-10-05,BIL,BIL,0.0,0.0,1.0,0.000656,0.0,0.000656,79.8764,-0.2275,0.001334,0.003886,0.000656
2023-10-06,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,79.8764,-0.2275,0.018712,0.055327,0.0
2023-10-09,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,79.8851,-0.2274,0.005172,0.015103,0.000109
2023-10-10,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,79.8851,-0.2274,0.001537,0.004463,0.0
2023-10-11,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,79.9025,-0.2273,0.009271,0.026237,0.000218
2023-10-12,BIL,BIL,0.0,0.0,1.0,0.000437,0.0,0.000437,79.9374,-0.2269,0.000936,0.001649,0.000437
2023-10-13,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,79.9549,-0.2268,-0.014322,-0.042815,0.000219
2023-10-16,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,79.9636,-0.2267,0.009608,0.029033,0.000109
2023-10-17,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,79.9723,-0.2266,-0.00464,-0.014212,0.000109
2023-10-18,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,79.981,-0.2265,-0.010268,-0.03286,0.000109
2023-10-19,BIL,BIL,0.0,0.0,1.0,0.000437,0.0,0.000437,80.016,-0.2262,-0.005724,-0.016219,0.000437
2023-10-20,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,80.0335,-0.226,-0.016911,-0.052362,0.000219
2023-10-23,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,80.0422,-0.2259,0.00116,0.00329,0.000109
2023-10-24,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,80.0509,-0.2258,0.006885,0.020625,0.000109
2023-10-25,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,80.0596,-0.2258,-0.011799,-0.034903,0.000109
2023-10-26,BIL,BIL,0.0,0.0,1.0,0.000436,0.0,0.000436,80.0945,-0.2254,-0.019105,-0.059006,0.000436
2023-10-27,BIL,BIL,0.0,0.0,1.0,0.000327,0.0,0.000327,80.1207,-0.2252,0.005805,0.015931,0.000327
2023-10-30,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,80.1294,-0.2251,0.010738,0.032104,0.000109
2023-10-31,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,80.1294,-0.2251,0.007123,0.021463,0.0
2023-11-01,BIL,BIL,0.0,0.0,1.0,0.000302,0.0,0.000302,80.1537,-0.2248,0.019329,0.0576,0.000302
2023-11-02,BIL,BIL,0.0,0.0,1.0,0.000328,0.0,0.000328,80.18,-0.2246,0.016928,0.050894,0.000328
2023-11-03,BIL,BIL,0.0,0.0,1.0,0.00011,0.0,0.00011,80.1888,-0.2245,0.010293,0.028675,0.00011
2023-11-06,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,80.1975,-0.2244,0.006579,0.01982,0.000109
2023-11-07,BIL,BIL,0.0,0.0,1.0,0.00022,0.0,0.00022,80.2151,-0.2242,0.010933,0.033409,0.00022
2023-11-08,BIL,XLK,0.0,0.0,1.0,0.000109,0.0,0.000109,80.2238,-0.2242,0.005664,0.016065,0.000109
2023-11-09,XLK,XLK,0.0,1.0,0.0,-0.004665,0.001,-0.005665,79.7693,-0.2286,-0.004665,-0.014655,0.000546
2023-11-10,XLK,XLK,0.0,1.0,0.0,0.026121,0.0,0.026121,81.853,-0.2084,0.026121,0.076321,0.00011
2023-11-13,XLK,XLK,0.0,1.0,0.0,-0.005849,0.0,-0.005849,81.3742,-0.213,-0.005849,-0.017455,0.00011
2023-11-14,XLK,XLK,0.0,1.0,0.0,0.020004,0.0,0.020004,83.0021,-0.1973,0.020004,0.060327,0.000108
2023-11-15,XLK,XLK,0.0,1.0,0.0,0.001263,0.0,0.001263,83.1069,-0.1963,0.001263,0.003142,0.000218
2023-11-16,XLK,XLK,0.0,1.0,0.0,0.004993,0.0,0.004993,83.5218,-0.1923,0.004993,0.014787,0.000437
2023-11-17,XLK,XLK,0.0,1.0,0.0,-0.002075,0.0,-0.002075,83.3486,-0.1939,-0.002075,-0.007029,0.000218
2023-11-20,XLK,XLK,0.0,1.0,0.0,0.014497,0.0,0.014497,84.5569,-0.1823,0.014497,0.044199,0.0
2023-11-21,XLK,XLK,0.0,1.0,0.0,-0.008089,0.0,-0.008089,83.8729,-0.1889,-0.008089,-0.025794,0.000327
2023-11-22,XLK,XLK,0.0,1.0,0.0,0.004458,0.0,0.004458,84.2468,-0.1853,0.004458,0.012899,0.000436
2023-11-24,XLK,XLK,0.0,1.0,0.0,-0.001948,0.0,-0.001948,84.0827,-0.1868,-0.001948,-0.006702,0.000109
2023-11-27,XLK,XLK,0.0,1.0,0.0,-5.4e-05,0.0,-5.4e-05,84.0781,-0.1869,-5.4e-05,-0.000843,0.000108
2023-11-28,XLK,XLK,0.0,1.0,0.0,0.001898,0.0,0.001898,84.2377,-0.1853,0.001898,0.00557,0.000219
2023-11-29,XLK,TECL,0.0,1.0,0.0,0.000758,0.0,0.000758,84.3015,-0.1847,0.000758,0.00319,0.000108
2023-11-30,TECL,TECL,0.75,0.0,0.25,0.000989,0.001,-1.1e-05,84.3006,-0.1847,0.00146,0.001173,0.000436
2023-12-01,TECL,TECL,0.75,0.0,0.25,0.005443,0.0,0.005443,84.7594,-0.1803,0.002268,0.007188,0.000209
2023-12-04,TECL,TECL,0.75,0.0,0.25,-0.027012,0.0,-0.027012,82.4699,-0.2024,-0.012178,-0.036016,0.0
2023-12-05,TECL,TECL,0.75,0.0,0.25,0.012839,0.0,0.012839,83.5287,-0.1922,0.006001,0.017045,0.000219
2023-12-06,TECL,TECL,0.75,0.0,0.25,-0.019399,0.0,-0.019399,81.9083,-0.2079,-0.008459,-0.025902,0.000109
2023-12-07,TECL,TECL,0.75,0.0,0.25,0.02696,0.0,0.02696,84.1165,-0.1865,0.01214,0.0358,0.000437
2023-12-08,TECL,TECL,0.75,0.0,0.25,0.019057,0.0,0.019057,85.7195,-0.171,0.008537,0.025336,0.000219
2023-12-11,TECL,TECL,0.75,0.0,0.25,0.018955,0.0,0.018955,87.3443,-0.1553,0.008732,0.025201,0.000218
2023-12-12,TECL,TECL,0.75,0.0,0.25,0.014964,0.0,0.014964,88.6513,-0.1427,0.006638,0.019951,0.0
2023-12-13,TECL,TECL,0.75,0.0,0.25,0.019629,0.0,0.019629,90.3914,-0.1258,0.008811,0.026135,0.000109
2023-12-14,TECL,TECL,0.75,0.0,0.25,-0.00641,0.0,-0.00641,89.812,-0.1314,-0.002458,-0.008693,0.000438
2023-12-15,TECL,TECL,0.75,0.0,0.25,0.011736,0.0,0.011736,90.866,-0.1212,0.005033,0.015538,0.000327
2023-12-18,TECL,TECL,0.75,0.0,0.25,0.006053,0.0,0.006053,91.416,-0.1159,0.00299,0.00803,0.000124
2023-12-19,TECL,TECL,0.75,0.0,0.25,0.008115,0.0,0.008115,92.1578,-0.1088,0.003805,0.010819,0.0
2023-12-20,TECL,TECL,0.75,0.0,0.25,-0.033731,0.0,-0.033731,89.0492,-0.1388,-0.01511,-0.045048,0.000219
2023-12-21,TECL,TECL,0.75,0.0,0.25,0.02449,0.0,0.02449,91.23,-0.1177,0.01123,0.032435,0.000657
2023-12-22,TECL,TECL,0.75,0.0,0.25,0.001499,0.0,0.001499,91.3668,-0.1164,0.001304,0.001963,0.00011
2023-12-26,TECL,TECL,0.75,0.0,0.25,0.010225,0.0,0.010225,92.3011,-0.1074,0.004165,0.013561,0.000219
2023-12-27,TECL,TECL,0.75,0.0,0.25,0.000335,0.0,0.000335,92.332,-0.1071,-5.2e-05,0.000447,0.0
2023-12-28,TECL,TECL,0.75,0.0,0.25,0.001947,0.0,0.001947,92.5117,-0.1053,0.001193,0.002377,0.000656
2023-12-29,TECL,TECL,0.75,0.0,0.25,-0.008338,0.0,-0.008338,91.7404,-0.1128,-0.003056,-0.011117,0.0
2024-01-02,TECL,TECL,0.75,0.0,0.25,-0.057535,0.0,-0.057535,86.4621,-0.1638,-0.026184,-0.07675,0.00011
2024-01-03,TECL,TECL,0.75,0.0,0.25,-0.025734,0.0,-0.025734,84.237,-0.1854,-0.010191,-0.034422,0.000328
2024-01-04,TECL,TECL,0.75,0.0,0.25,-0.016439,0.0,-0.016439,82.8523,-0.1987,-0.00733,-0.022028,0.000328
2024-01-05,TECL,TECL,0.75,0.0,0.25,-0.000101,0.0,-0.000101,82.8439,-0.1988,-0.000271,-0.000172,0.00011
2024-01-08,TECL,TECL,0.75,0.0,0.25,0.05639,0.0,0.05639,87.5154,-0.1536,0.025092,0.07515,0.000109
2024-01-09,TECL,TECL,0.75,0.0,0.25,0.002787,0.0,0.002787,87.7594,-0.1513,0.00159,0.00368,0.00011
2024-01-10,TECL,TECL,0.75,0.0,0.25,0.019177,0.0,0.019177,89.4423,-0.135,0.008516,0.025497,0.000218
2024-01-11,TECL,TECL,0.75,0.0,0.25,0.010277,0.0,0.010277,90.3616,-0.1261,0.005088,0.013521,0.000547
2024-01-12,TECL,TECL,0.75,0.0,0.25,0.007069,0.0,0.007069,91.0003,-0.1199,0.003235,0.009352,0.000217
2024-01-16,TECL,TECL,0.75,0.0,0.25,0.005382,0.0,0.005382,91.4901,-0.1152,0.002497,0.007139,0.00011
2024-01-17,TECL,TECL,0.75,0.0,0.25,-0.011257,0.0,-0.011257,90.4601,-0.1252,-0.004929,-0.015082,0.000219
2024-01-18,TECL,TECL,0.75,0.0,0.25,0.045246,0.0,0.045246,94.5531,-0.0856,0.020285,0.060183,0.000436
2024-01-19,TECL,TECL,0.75,0.0,0.25,0.050728,0.0,0.050728,99.3496,-0.0392,0.023049,0.067601,0.00011
2024-01-22,TECL,TECL,0.75,0.0,0.25,0.00916,0.0,0.00916,100.2597,-0.0304,0.004397,0.012177,0.000109
2024-01-23,TECL,TECL,0.75,0.0,0.25,0.009452,0.0,0.009452,101.2073,-0.0212,0.004029,0.012566,0.00011
2024-01-24,TECL,TECL,0.75,0.0,0.25,0.015274,0.0,0.015274,102.7531,-0.0063,0.006886,0.020329,0.000109
2024-01-25,TECL,TECL,0.75,0.0,0.25,0.008773,0.0,0.008773,103.6546,0.0,0.004182,0.011516,0.000545
2024-01-26,TECL,TECL,0.75,0.0,0.25,-0.026834,0.0,-0.026834,100.8732,-0.0268,-0.011514,-0.035815,0.00011
2024-01-29,TECL,TECL,0.75,0.0,0.25,0.020722,0.0,0.020722,102.9635,-0.0067,0.00917,0.027594,0.000108
2024-01-30,TECL,TECL,0.75,0.0,0.25,-0.017983,0.0,-0.017983,101.1119,-0.0245,-0.008251,-0.024013,0.000108
2024-01-31,TECL,TECL,0.75,0.0,0.25,-0.047889,0.0,-0.047889,96.2698,-0.0712,-0.020998,-0.063888,0.00011
2024-02-01,TECL,TECL,0.75,0.0,0.25,0.028953,0.0,0.028953,99.057,-0.0444,0.012595,0.038435,0.000507
2024-02-02,TECL,TECL,0.75,0.0,0.25,0.021384,0.0,0.021384,101.1753,-0.0239,0.010342,0.028439,0.000219
2024-02-05,TECL,TECL,0.75,0.0,0.25,0.005458,0.0,0.005458,101.7275,-0.0186,0.002274,0.007278,0.0
2024-02-06,TECL,TECL,0.75,0.0,0.25,-0.011176,0.0,-0.011176,100.5906,-0.0296,-0.004587,-0.014975,0.000219
2024-02-07,TECL,TECL,0.75,0.0,0.25,0.030232,0.0,0.030232,103.6316,-0.0002,0.013233,0.040273,0.000108
2024-02-08,TECL,TECL,0.75,0.0,0.25,0.006647,0.0,0.006647,104.3204,0.0,0.003131,0.008716,0.000438
2024-02-09,TECL,TECL,0.75,0.0,0.25,0.030146,0.0,0.030146,107.4653,0.0,0.013458,0.040158,0.000109
2024-02-12,TECL,TECL,0.75,0.0,0.25,-0.017998,0.0,-0.017998,105.5311,-0.018,-0.007602,-0.024069,0.000218
2024-02-13,TECL,TECL,0.75,0.0,0.25,-0.038025,0.0,-0.038025,101.5183,-0.0553,-0.016969,-0.050701,0.0
2024-02-14,TECL,TECL,0.75,0.0,0.25,0.022704,0.0,0.022704,103.8231,-0.0339,0.010455,0.030199,0.000219
2024-02-15,TECL,TECL,0.75,0.0,0.25,-0.005719,0.0,-0.005719,103.2293,-0.0394,-0.002099,-0.007808,0.000546
2024-02-16,TECL,TECL,0.75,0.0,0.25,-0.020556,0.0,-0.020556,101.1073,-0.0592,-0.009196,-0.027481,0.000219
2024-02-20,TECL,TECL,0.75,0.0,0.25,-0.023056,0.0,-0.023056,98.7762,-0.0809,-0.010169,-0.030778,0.000108
2024-02-21,TECL,TECL,0.75,0.0,0.25,-0.015062,0.0,-0.015062,97.2884,-0.0947,-0.006284,-0.02012,0.000109
2024-02-22,TECL,TECL,0.75,0.0,0.25,0.073156,0.0,0.073156,104.4056,-0.0285,0.032723,0.09736,0.000545
2024-02-23,TECL,TECL,0.75,0.0,0.25,-0.005796,0.0,-0.005796,103.8005,-0.0341,-0.002334,-0.007764,0.000109
2024-02-26,TECL,TECL,0.75,0.0,0.25,0.00279,0.0,0.00279,104.0901,-0.0314,0.000975,0.00372,0.0
2024-02-27,TECL,XLK,0.75,0.0,0.25,0.001876,0.0,0.001876,104.2853,-0.0296,0.000876,0.002429,0.000219
2024-02-28,XLK,XLK,0.0,1.0,0.0,-0.004716,0.001,-0.005716,103.6893,-0.0351,-0.004716,-0.014663,0.000109
2024-02-29,XLK,XLK,0.0,1.0,0.0,0.011138,0.0,0.011138,104.8442,-0.0244,0.011138,0.033515,0.000436
2024-03-01,XLK,XLK,0.0,1.0,0.0,0.018262,0.0,0.018262,106.7588,-0.0066,0.018262,0.052961,0.000275
2024-03-04,XLK,XLK,0.0,1.0,0.0,0.0,0.0,0.0,106.7588,-0.0066,0.0,-0.000119,0.000109
2024-03-05,XLK,BIL,0.0,1.0,0.0,-0.024577,0.0,-0.024577,104.135,-0.031,-0.024577,-0.074087,0.0
2024-03-06,BIL,BIL,0.0,0.0,1.0,0.000218,0.001,-0.000782,104.0536,-0.0317,0.007929,0.022092,0.000218
2024-03-07,BIL,BIL,0.0,0.0,1.0,0.000438,0.0,0.000438,104.0991,-0.0313,0.015781,0.04662,0.000438
2024-03-08,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,104.1105,-0.0312,-0.014871,-0.045144,0.000109
2024-03-11,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,104.1218,-0.0311,-0.002749,-0.00767,0.000109
2024-03-12,BIL,BIL,0.0,0.0,1.0,0.000328,0.0,0.000328,104.156,-0.0308,0.020504,0.059806,0.000328
2024-03-13,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,104.156,-0.0308,-0.010805,-0.032998,0.0
2024-03-14,BIL,BIL,0.0,0.0,1.0,0.000436,0.0,0.000436,104.2014,-0.0304,0.000192,0.001112,0.000436
2024-03-15,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,104.2243,-0.0302,-0.015088,-0.046189,0.000219
2024-03-18,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,104.2356,-0.0301,0.004915,0.015019,0.000109
2024-03-19,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,104.2583,-0.0298,0.005187,0.01344,0.000218
2024-03-20,BIL,BIL,0.0,0.0,1.0,0.000109,0.0,0.000109,104.2697,-0.0297,0.011187,0.034414,0.000109
2024-03-21,BIL,XLK,0.0,0.0,1.0,0.000328,0.0,0.000328,104.3038,-0.0294,0.000716,0.001462,0.000328
2024-03-22,XLK,XLK,0.0,1.0,0.0,0.000333,0.001,-0.000667,104.2343,-0.0301,0.000333,0.000608,0.000109
2024-03-25,XLK,XLK,0.0,1.0,0.0,-0.006621,0.0,-0.006621,103.5441,-0.0365,-0.006621,-0.020916,0.000218
2024-03-26,XLK,XLK,0.0,1.0,0.0,-0.004124,0.0,-0.004124,103.1171,-0.0405,-0.004124,-0.011552,0.00011
