kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,er_n,er_min,er_cash,rsi_n,rsi_max,macd_pos,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,,14,85.0,True,fixed,,1.0,0.0,0.85,1.0,0.18259668223637693,-0.2913824046958503,0.8643587271014578,0.6266565149222868,0.30296299101912383,-0.27580103521891386,0.9906987894096374,1.0984838790711953,0.229485775091834,-0.2913824046958503,0.9223082952167859,0.7875759530894633,12.255145894593984,0.24258968225956276,0.27437231395611855,0.2834200407147704,0.44220764532911105
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,,14,85.0,True,fixed,,1.0,0.0,1.0,1.0,0.19717446606785183,-0.3406506406204617,0.8388871857452125,0.5788172472205481,0.3287382411566895,-0.31639288334518023,0.9736396967948223,1.0390190755271844,0.24862342161555762,-0.3406506406204617,0.9011510169560112,0.7298486835742168,12.255145894593984,0.2748355276887599,0.27437231395611855,0.2834200407147704,0.44220764532911105
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,,False,fixed,,1.0,0.0,0.85,1.0,0.1969573791381296,-0.312430963588886,0.7803544563730895,0.630402879649589,0.46131084748907636,-0.27306537400193953,1.255104566787732,1.6893787766946964,0.2930924616344859,-0.312430963588886,0.9818312215640289,0.9381031197028,9.063107894141597,0.2930269023464559,0.3892784437909975,0.4582673603257182,0.15245419588328432
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,,False,fixed,,1.0,0.0,1.0,1.0,0.21967797291669577,-0.36140950540962336,0.7704024614239026,0.6078367326496066,0.5267248689828905,-0.3166477716339211,1.2461146855256773,1.6634409465917264,0.3306052073470176,-0.36140950540962336,0.9720685635055941,0.9147662205848958,9.063107894141597,0.3412996469172685,0.3892784437909975,0.4582673603257182,0.15245419588328432
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,,True,fixed,,1.0,0.0,0.85,1.0,0.16070666087317975,-0.32263806418942653,0.7135129721768873,0.4981019870576276,0.38255952063856524,-0.2730653740019394,1.1859412373437868,1.4009814391034732,0.242429376094508,-0.32263806418942653,0.9138280969760861,0.7513973179313814,11.058131644424337,0.2615446373006995,0.38769509160823346,0.35376611626328885,0.25853879212847775
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,,True,fixed,,1.0,0.0,1.0,1.0,0.17440358840023773,-0.374569459339435,0.6940249590791037,0.46561080742622196,0.4268823048505692,-0.3166477716339211,1.1686884371626802,1.348129824656057,0.26701388874198884,-0.374569459339435,0.8948459135173492,0.7128554720208001,11.058131644424337,0.30183954599663215,0.38769509160823346,0.35376611626328885,0.25853879212847775
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,75.0,False,fixed,,1.0,0.0,0.85,1.0,0.20492976686643405,-0.312430963588886,0.8323174776731618,0.6559201575682877,0.47378593601964725,-0.2274641430541089,1.3403532639618676,2.082903835559452,0.3026118279784573,-0.312430963588886,1.0469381911968798,0.9685718230432844,9.348111287039131,0.277485660866017,0.3892784437909975,0.4184573625876499,0.19226419362135264
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,75.0,False,fixed,,1.0,0.0,1.0,1.0,0.23095902158568204,-0.36140950540962336,0.8260734361794329,0.6390507668687683,0.5448734312000645,-0.26459962592984254,1.337690618044412,2.0592373450464945,0.34422362689495034,-0.36140950540962336,1.0418097255349916,0.9524476300223635,9.348111287039131,0.32189148671453677,0.3892784437909975,0.4184573625876499,0.19226419362135264
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,75.0,True,fixed,,1.0,0.0,0.85,1.0,0.1584126500718177,-0.3226380641894282,0.7241377629147169,0.4909918191760846,0.37310451355005037,-0.1804785625869726,1.2437306633451695,2.067306544345129,0.2377116206957175,-0.3226380641894282,0.9393847451041314,0.7367748789744522,10.716127572947297,0.2461035674977667,0.38746889843926713,0.3123727663424565,0.3001583352182764
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.15,14,75.0,True,fixed,,1.0,0.0,1.0,1.0,0.17154200564434352,-0.3745694593394351,0.7031479724632095,0.4579711489208522,0.41804207768459967,-0.21546462430606428,1.236178283179611,1.9401889244276924,0.26214384905975563,-0.3745694593394351,0.922378578763158,0.6998537721736697,10.716127572947297,0.2822876403383542,0.38746889843926713,0.3123727663424565,0.3001583352182764
