kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_XLK,pct_TECL
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.9,,10,,,fixed,,1.0,0.0,1.0,1.0,0.31023931536035176,-0.4420137097334995,0.9363683634244903,0.7018771330586157,0.3455561716650355,-0.44793744657855217,0.8369235037418613,0.7714384548656781,0.3274336099773638,-0.44793744657855306,0.895880702578335,0.7309806591933212,10.83012893010631,0.3866514858091286,0.2687174847319611,0.15539470707984618,0.5758878081881927
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.4,1.0,0.13307826226855224,-0.26999906584276756,0.8508909956379255,0.4928841581476049,0.20995085736161734,-0.28117508366454536,0.9090021729846999,0.7466908327200793,0.16270552854534515,-0.28117508366454536,0.8761153424824368,0.578662683850964,8.892105858403076,0.17534958642621187,0.8351051798235694,0.16489482017643067,
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.5,1.0,0.1617666721097586,-0.3127320626540091,0.8674054053173391,0.5172692263688007,0.23713092768612953,-0.3189981984308814,0.8923214697619068,0.7433613382537947,0.19126879215235504,-0.31899819843088006,0.8791063515337657,0.5995920763602645,11.058131644424337,0.21003282071533705,0.24677674734223026,0.16489482017643067,0.588328432481339
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.6,1.0,0.1896858191635824,-0.35395451418564006,0.875579531289442,0.5359045062612114,0.26246970332938235,-0.35545178131929056,0.8754965201284226,0.738411557132174,0.2186875966151942,-0.35545178131929034,0.8771121000935699,0.6152384320695091,11.058131644424337,0.24587070479417003,0.24677674734223026,0.16489482017643067,0.588328432481339
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.7,1.0,0.2167421546416104,-0.39364321349110065,0.8797579395390284,0.5506055921030388,0.28581474148412345,-0.39054471542911406,0.8603105409840295,0.7318361513868706,0.24484348099660314,-0.39364321349110065,0.8734079511066266,0.6219934006359759,11.058131644424337,0.2824240261643236,0.24677674734223026,0.16489482017643067,0.588328432481339
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.85,1.0,0.25550523350586407,-0.45029159018702547,0.8824991838540053,0.5674217308827415,0.3167769232495059,-0.44065948768387697,0.8411502220910562,0.7188700847325391,0.28145489636044774,-0.45029159018702547,0.8672163724764949,0.6250503062772,11.058131644424337,0.33808697292518214,0.24677674734223026,0.16489482017643067,0.588328432481339
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,0.95,,10,,,fixed,,1.0,0.0,1.0,1.0,0.29180686087634156,-0.5034568786827609,0.883311588610443,0.5796064632979528,0.342468303564442,-0.4877911828534719,0.8257854385586012,0.7020797333011992,0.31458085432180605,-0.5034568786827609,0.8614132259784144,0.6248417047054198,11.058131644424337,0.3943728794868916,0.24677674734223026,0.16489482017643067,0.588328432481339
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,0.4,1.0,0.14222983845233594,-0.2699990658427679,0.8857224708809209,0.5267790020250015,0.17310232162045125,-0.2669535171130931,0.714926336809734,0.6484361902867066,0.1551408909993217,-0.2699990658427679,0.8058069925602068,0.5745978806077312,8.664103144085049,0.18460416347690103,0.8129382492648722,0.1870617507351278,
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,0.5,1.0,0.17098841283546462,-0.3127320626540089,0.8955635099622679,0.546756899130735,0.19818513393509019,-0.30166628450534594,0.729909938008829,0.6569681270814275,0.18294763493919008,-0.3127320626540089,0.8212207168947424,0.5849980119933983,10.08912010857272,0.2185059704859336,0.2194073738973083,0.1870617507351278,0.5935308753675639
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,0.6,1.0,0.19892549231922096,-0.35395451418563983,0.8986678240965142,0.5620086320325605,0.2213855201225623,-0.3421337747052543,0.7360389041840538,0.6470729769759921,0.20954995338299254,-0.35395451418563983,0.8276993744552327,0.5920250907524494,10.08912010857272,0.25386943253813965,0.2194073738973083,0.1870617507351278,0.5935308753675639
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,0.7,1.0,0.22594419038062497,-0.39364321349109943,0.8988922139480915,0.5739821814195553,0.24255912659000312,-0.3897503938792818,0.737803561956749,0.622344788867953,0.23482903996287652,-0.39364321349109943,0.8299309330066023,0.5965530000638158,10.08912010857272,0.2901606211923293,0.2194073738973083,0.1870617507351278,0.5935308753675639
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,0.85,1.0,0.2645397910585432,-0.450291590187026,0.8971316757756435,0.587485524543481,0.2702219567050037,-0.4562408081781377,0.7367698590745616,0.5922792346963764,0.27001253518972135,-0.4562408081781377,0.8297501429751831,0.5918202193879506,10.08912010857272,0.34569630306115245,0.2194073738973083,0.1870617507351278,0.5935308753675639
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,3,,,10,,,fixed,,1.0,0.0,1.0,1.0,0.30053221539171915,-0.5034568786827615,0.8945974754407641,0.5969373507777429,0.2925934256331184,-0.5170629818870711,0.7340213481739517,0.5658757944056845,0.3015776285210976,-0.5170629818870707,0.82790154831845,0.5832512461450272,10.08912010857272,0.4020642785384286,0.2194073738973083,0.1870617507351278,0.5935308753675639
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.4,1.0,0.14842774111902646,-0.22080362189872915,0.9682908652767778,0.672216061687169,0.21046584148144354,-0.2335351530175238,0.9212502656736258,0.9012169635363237,0.17272891793778777,-0.2335351530175226,0.9453805168334483,0.7396270570230923,5.016059714996607,0.17076764305135106,0.8694865415064466,0.1305134584935535,
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.5,1.0,0.17457524213656073,-0.27335209723978393,0.9488285927230388,0.6386460682005438,0.24103893828518097,-0.2722527884055992,0.9055117996566637,0.8853497504902826,0.20089037673410526,-0.27335209723978393,0.9285823916131617,0.7349143422078251,7.809092965392445,0.2068021136923983,0.286134358742366,0.1305134584935535,0.5833521827640805
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.6,1.0,0.19985092360864876,-0.3232202293115466,0.9322975013053529,0.6183119294059277,0.269763092371502,-0.3094689587291076,0.8907534728087,0.8716967720424522,0.22783846807804897,-0.3232202293115466,0.9134632522278863,0.7049016349110974,7.809092965392445,0.24371543097526457,0.286134358742366,0.1305134584935535,0.5833521827640805
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.7,1.0,0.22416982743013336,-0.3704748593064138,0.9186624796847227,0.6050878266066797,0.2964610049021579,-0.3452180331295225,0.8779438700272439,0.8587645384994375,0.25345445891534024,-0.3704748593064138,0.9006114709885636,0.6841340310914651,7.809092965392445,0.2811616601116867,0.286134358742366,0.1305134584935535,0.5833521827640805
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.85,1.0,0.25867121057938647,-0.4366378359021762,0.9025340402352423,0.5924159321762003,0.33233700831074997,-0.3961671085835554,0.8622347344799699,0.8388808689822288,0.28912704278123025,-0.4366378359021762,0.8850803954031632,0.66216671806244,7.809092965392445,0.33794223028721304,0.286134358742366,0.1305134584935535,0.5833521827640805
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.9,,10,,,fixed,,1.0,0.0,1.0,1.0,0.29055542913365273,-0.49736324241537544,0.8902055364601572,0.5841916015397733,0.36272981604326904,-0.4440126192306715,0.8499012314895107,0.8169358264451156,0.32116247880135806,-0.49736324241537544,0.8730177727119544,0.6457302257434167,7.809092965392445,0.3951750334998073,0.286134358742366,0.1305134584935535,0.5833521827640805
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.4,1.0,0.13729731912268317,-0.25429926913859324,0.8819939595654075,0.5399044975149183,0.19417127783598898,-0.2536242973970517,0.840967816855608,0.765586262155363,0.1597081381723049,-0.25429926913859324,0.8631228011252811,0.6280322342777315,5.70006785795069,0.17491957535515296,0.8608912010857273,0.1391087989142728,
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.5,1.0,0.16083869733746847,-0.312558308902093,0.8648120789136455,0.5145878153181659,0.22293683320463553,-0.29651687357551815,0.8343349167610954,0.7518520970370918,0.18554664545890165,-0.312558308902093,0.8515586930989748,0.5936384993592444,8.09409635828998,0.21155976623245554,0.26487220085953406,0.1391087989142728,0.5960190002261931
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.6,1.0,0.18333567872179724,-0.36721809440554176,0.8500840663301347,0.4992555691423208,0.24975408977419522,-0.3375687755092034,0.8260916107387485,0.7398613494315501,0.21002215740195007,-0.36721809440554176,0.8402574774029701,0.5719275836391917,8.09409635828998,0.2491302137715028,0.26487220085953406,0.1391087989142728,0.5960190002261931
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.7,1.0,0.20470467109760349,-0.4184160740886417,0.8378777246287218,0.489237110556696,0.274451369631848,-0.37681752202988783,0.8181150925562006,0.7283402538008291,0.23301919970217733,-0.4184160740886417,0.830279649350627,0.5569078583075947,8.09409635828998,0.28726615536630373,0.26487220085953406,0.1391087989142728,0.5960190002261931
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.85,1.0,0.23446565925816998,-0.48905077794355367,0.8233893916652377,0.4794300915829073,0.3071661808895225,-0.4323968402472259,0.80765335094962,0.7103802625243472,0.2644990777604015,-0.48905077794355367,0.8179119741213697,0.5408417483203145,8.09409635828998,0.34511977949813305,0.26487220085953406,0.1391087989142728,0.5960190002261931
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,0.95,,10,,,fixed,,1.0,0.0,1.0,1.0,0.2612423492751843,-0.5527115471230613,0.8122858646992038,0.4726558557261672,0.33423168905688305,-0.4841496912128893,0.7990544959622886,0.6903478306875866,0.2920433525679189,-0.5527115471230613,0.808129975053259,0.5283829405917866,8.09409635828998,0.40345470267657163,0.26487220085953406,0.1391087989142728,0.5960190002261931
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,0.4,1.0,0.1228460213900251,-0.31106183257595854,0.7748053847384209,0.39492476583422426,0.12116593063861014,-0.33679804512692124,0.4962971982310841,0.3597584142537085,0.12364179679653287,-0.33679804512692135,0.6435578370861545,0.3671096034715368,5.244062429314634,0.1897349225114244,0.8459624519339516,0.1540375480660484,
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,0.5,1.0,0.1399306451864033,-0.3778184127971639,0.7459797267092597,0.3703648113664769,0.13609839206444962,-0.40217939889547993,0.5042731225999814,0.33840219672668875,0.14029253131144936,-0.4021793988954798,0.6334874801734591,0.34883072503648854,6.954082786699842,0.22919578690427933,0.2368242479077132,0.1540375480660484,0.6091382040262384
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,0.6,1.0,0.15564322438739175,-0.4391380405571348,0.7235828465333131,0.3544289266990559,0.14812914870985772,-0.46311326295932775,0.5077011794922395,0.3198551208905173,0.15500084399769753,-0.46311326295932753,0.6239580189387296,0.3346931655708386,6.954082786699842,0.2696963934056408,0.2368242479077132,0.1540375480660484,0.6091382040262384
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,0.7,1.0,0.16991316136348922,-0.49535645814853835,0.705999021283249,0.34301190298106254,0.1571274206746629,-0.5196869825202788,0.5090364679991869,0.3023501183590482,0.16766810774398566,-0.5196869825202788,0.6156581545063896,0.32263287975939065,6.954082786699842,0.3108305783934895,0.2368242479077132,0.1540375480660484,0.6091382040262384
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,0.85,1.0,0.18846953646058529,-0.5708475276828247,0.6859474097360864,0.3301574016193394,0.16469948454006245,-0.5966195370141916,0.5093178879233033,0.2760544607109385,0.1826463660370976,-0.5966195370141916,0.6054587861005475,0.30613540909363995,6.954082786699842,0.37326101011938406,0.2368242479077132,0.1540375480660484,0.6091382040262384
v2vol,100,0.0,60,0.96,20,0.0,20,,,,False,sym,5,,,10,,,fixed,,1.0,0.0,1.0,1.0,0.2034292848816146,-0.6366608896701246,0.6710489721645464,0.3195253363011165,0.164910297197985,-0.664449708084411,0.5087693326135623,0.24819078884603105,0.1925630201113926,-0.664449708084411,0.5974400709837491,0.2898082695627125,6.954082786699842,0.4362322406840085,0.2368242479077132,0.1540375480660484,0.6091382040262384
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,0.4,1.0,0.13850322732160802,-0.220815436733794,0.915740525906466,0.6272352575086578,0.20912228905565078,-0.2215505352998447,0.9329746013719482,0.9439033346167562,0.1658891551424595,-0.22155053529984403,0.922590835380468,0.7487644068110554,10.83012893010631,0.16812674968585686,0.7842117168061524,0.21578828319384755,
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,0.5,1.0,0.16699286502882504,-0.24801326279662517,0.9362941254314201,0.6733223181123256,0.23080185794016517,-0.22155053529984436,0.9135061065525066,1.0417571667240622,0.19233242475043633,-0.24801326279662517,0.9276335131489761,0.7754924981901149,11.343135037321872,0.19714617833785564,0.2666817462112644,0.21578828319384755,0.517529970594888
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,0.6,1.0,0.19496354737383026,-0.2835436657236441,0.9460349650631754,0.6875962010163597,0.25103685940354037,-0.22735887408437538,0.8920458143022997,1.1041436601695074,0.21792004389097763,-0.2835436657236441,0.9253185824637256,0.768559027177752,11.343135037321872,0.22764781631627648,0.2666817462112644,0.21578828319384755,0.517529970594888
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,0.7,1.0,0.22234175436547554,-0.31778332288775124,0.9504922960949352,0.6996646405010122,0.26973599486015454,-0.2624513928761092,0.8715879435165456,1.0277560042803204,0.24256729553185497,-0.31778332288775124,0.9201323135165599,0.7633103377723053,11.343135037321872,0.25910874528076716,0.2666817462112644,0.21578828319384755,0.517529970594888
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,0.85,1.0,0.26213644864015895,-0.3713785808474862,0.952557150086041,0.7058469770711153,0.2947158936655161,-0.31299090506550675,0.8446408866054845,0.9416116855019611,0.2775919135998115,-0.3713785808474862,0.9109236683910705,0.7474634454317385,11.343135037321872,0.3074528445230445,0.2666817462112644,0.21578828319384755,0.517529970594888
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.9,,10,,,fixed,,1.0,0.0,1.0,1.0,0.30018208315429673,-0.42248146552277543,0.9522041697249803,0.7105213072077698,0.3157727519241069,-0.3610803704548219,0.8222959498607336,0.8745220670022996,0.3100351650732749,-0.42248146552277543,0.9019813963622356,0.7338432342579565,11.343135037321872,0.3566793917589394,0.2666817462112644,0.21578828319384755,0.517529970594888
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.4,1.0,0.13312758038467853,-0.24457284813147295,0.8688629536368857,0.5443269005605818,0.20319713991465282,-0.2540714696828432,0.8952606100900001,0.7997637049461055,0.16030629991977796,-0.25407146968284244,0.8801446981370986,0.630949630511007,11.058131644424337,0.17140695566731937,0.762497172585388,0.23750282741461207,
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.5,1.0,0.16153659706408607,-0.264367215492991,0.8990211590242077,0.6110311248800393,0.22474122650267958,-0.25407146968284233,0.882847049969534,0.8845590840373548,0.18664682759040185,-0.264367215492991,0.893464874093641,0.7060135170026417,11.457136394480885,0.19995338434005594,0.2445148156525673,0.23750282741461207,0.5179823569328206
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.6,1.0,0.18943167787250204,-0.28385439004976254,0.9156743074933826,0.6673551106230654,0.24484685310842735,-0.2547138952830863,0.8666263024713526,0.9612622540136933,0.21213681280753893,-0.28385439004976254,0.8972306321986541,0.7473437799230416,11.457136394480885,0.23008538382144067,0.2445148156525673,0.23750282741461207,0.5179823569328206
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.7,1.0,0.21673956688093243,-0.3177833228877526,0.9251909642139703,0.6820356868050285,0.26342327757257133,-0.2624513928761092,0.8500723667864646,1.0037031035949613,0.23669188684197962,-0.3177833228877526,0.8965497519184724,0.7448216120692523,11.457136394480885,0.26125491051612987,0.2445148156525673,0.23750282741461207,0.5179823569328206
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,0.85,1.0,0.2564392392412005,-0.3667778104945203,0.9326073037958548,0.6991678119661814,0.28823278998538093,-0.328569673903912,0.8272990284788856,0.8772349150812764,0.2715892039223784,-0.3667778104945203,0.8921462394860549,0.7404733769368417,11.457136394480885,0.30926624985932666,0.2445148156525673,0.23750282741461207,0.5179823569328206
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,0.95,,10,,,fixed,,1.0,0.0,1.0,1.0,0.2944030995740803,-0.41301262160347874,0.9359325462127032,0.7128186505077998,0.3091372398977643,-0.39064478299311023,0.8078375336654265,0.7913512565793476,0.30391927151952447,-0.41301262160347874,0.8865238608629695,0.7358595249210287,11.457136394480885,0.3582459496187891,0.2445148156525673,0.23750282741461207,0.5179823569328206
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,0.4,1.0,0.14290765739648226,-0.24457284813147306,0.9076906159569408,0.5843153010985934,0.1690592170518952,-0.23907128593201155,0.7085070341451737,0.7071498209951204,0.1540793018713249,-0.24457284813147306,0.8144356211355738,0.6299934888458989,9.9181180728342,0.1806051660692064,0.7362587649852974,0.26374123501470254,
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,0.5,1.0,0.17169854745454916,-0.26436721549299036,0.9323482214238008,0.6494698941181748,0.18910095011199624,-0.2739377482623675,0.7228116928571969,0.6903062878756027,0.18003411665822266,-0.2739377482623676,0.8391084399703255,0.6572081350606436,10.146120787152228,0.2082587045085247,0.21691924903867904,0.26374123501470254,0.5193395159466184
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,0.6,1.0,0.19994662382630257,-0.28385439004976065,0.9446389041090304,0.704398560794678,0.2077121890405751,-0.31716043096189594,0.7278419334953111,0.6549120532174137,0.20511140788422444,-0.31716043096189583,0.8514335251419138,0.6467118463112028,10.146120787152228,0.23773042829371013,0.21691924903867904,0.26374123501470254,0.5193395159466184
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,0.7,1.0,0.22757533003464925,-0.3177833228877516,0.9506347942234703,0.7161336471864954,0.22480791072823814,-0.3608514496467463,0.7279308110826188,0.6229929544368262,0.22922635818894932,-0.36085144964674654,0.8571254325512511,0.6352374596619998,10.146120787152228,0.2684221146074056,0.21691924903867904,0.26374123501470254,0.5193395159466184
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,0.85,1.0,0.2676887128910319,-0.3667778104945225,0.953914756084425,0.729838897642445,0.2474349161875491,-0.42259536933632247,0.7237461764514499,0.5855126064825099,0.26341142564272957,-0.422595369336323,0.8594605238454545,0.6233182963088583,10.146120787152228,0.3159665037374553,0.21691924903867904,0.26374123501470254,0.5193395159466184
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,3,,,10,,,fixed,,1.0,0.0,1.0,1.0,0.30597556827163985,-0.41301262160347973,0.9540790122360935,0.7408382995263454,0.266221224476747,-0.47991328950093315,0.7176261583246485,0.554727760828614,0.29496647648211294,-0.47991328950093326,0.8584019763887224,0.6146245226691922,10.146120787152228,0.3646890402436891,0.21691924903867904,0.26374123501470254,0.5193395159466184
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.4,1.0,0.1522881803423881,-0.20591665517507662,0.9922427927390264,0.7395622282855558,0.2254351286705547,-0.20298711936458858,1.001059646053411,1.1105883436162611,0.18060854194182463,-0.20591665517507662,0.9949783613430393,0.8770953558286275,7.182085501017869,0.1686032198757794,0.8088667722234788,0.19113322777652114,
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.5,1.0,0.18291434340809531,-0.223582284423414,1.000831578061088,0.818107498453219,0.2601473711361568,-0.20306685254592427,1.0081894222660617,1.281092250530271,0.2131323765971027,-0.223582284423414,1.0046138540669112,0.9532614676817528,8.09409635828998,0.19979234525980463,0.27437231395611855,0.19113322777652114,0.5344944582673603
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.6,1.0,0.21301097950734293,-0.2412701892696114,1.00232357280092,0.8828731811094583,0.29377409864321,-0.2058189973570066,1.0067859182301488,1.4273419966847838,0.24494251026298763,-0.2412701892696114,1.0059102552883998,1.015220782163322,8.09409635828998,0.23229949273725184,0.27437231395611855,0.19113322777652114,0.5344944582673603
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.7,1.0,0.2424947293695321,-0.2589626620722938,1.0009391318352112,0.9364080807210562,0.3261704589140848,-0.23415477590011835,1.0019108356295698,1.3929694906296377,0.2759329016400689,-0.2589626620722938,1.0037272272568,1.065531607653298,8.09409635828998,0.2656412337292443,0.27437231395611855,0.19113322777652114,0.5344944582673603
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,0.85,1.0,0.2853875464712572,-0.3101313941521374,0.9970125828459794,0.9202149535730589,0.3721435481338986,-0.27580103521891386,0.9926453683681263,1.349318895190201,0.3206488071943583,-0.3101313941521374,0.9981993795300241,1.0339127648491513,8.09409635828998,0.3166407099688601,0.27437231395611855,0.19113322777652114,0.5344944582673603
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,fixed,,1.0,0.0,1.0,1.0,0.3264286683765949,-0.3648787136215276,0.9926601983119125,0.8946223942106549,0.4145471913534948,-0.3219772104790779,0.9833903115309884,1.2875047607769499,0.36292322923005216,-0.3648787136215276,0.9921926471994715,0.9946407276761456,8.09409635828998,0.36838664881976957,0.27437231395611855,0.19113322777652114,0.5344944582673603
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.4,1.0,0.14338301089330208,-0.2301283318386529,0.9234033566892211,0.6230567516294798,0.2172983756838316,-0.22368579134970967,0.9528175356641069,0.9714446964765321,0.17196477150832856,-0.2301283318386529,0.9357132028227103,0.7472559772818245,7.752092286812938,0.172040834086959,0.7885093870165121,0.2114906129834879,
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.5,1.0,0.17351643842813957,-0.24725533437203961,0.9441315088798939,0.7017702524753349,0.2509004478066641,-0.22736140182750453,0.9657033015954323,1.1035314076617906,0.20376955256367735,-0.24725533437203961,0.9544242538201566,0.8241260116033324,8.379099751187514,0.20280394544089023,0.2522053833974214,0.2114906129834879,0.5363040036190907
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.6,1.0,0.20310519945876693,-0.26440393331819123,0.954160455999459,0.7681625492853177,0.2833734742840719,-0.23103701230529894,0.9685918462487084,1.226528474622127,0.23483521901579985,-0.26440393331819123,0.9622961021559013,0.8881684022952581,8.379099751187514,0.23500181034341566,0.2522053833974214,0.2114906129834879,0.5363040036190907
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.7,1.0,0.2320664669259107,-0.2815569609434019,0.9589675466480412,0.8242256421163756,0.314575822317972,-0.23471262278309557,0.9669111157299322,1.3402594994163575,0.26505702770692974,-0.2815569609434019,0.9649552221907487,0.9413975304279941,8.379099751187514,0.2681180343210988,0.2522053833974214,0.2114906129834879,0.5363040036190907
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,0.85,1.0,0.2741495619325258,-0.3072891112884688,0.9615788893244057,0.8921551459568865,0.3586903761366893,-0.27580103521891386,0.9610505831775493,1.3005403545783756,0.308578149410325,-0.3072891112884688,0.9645839722609,1.004194870805709,8.379099751187514,0.31888686854951936,0.2522053833974214,0.2114906129834879,0.5363040036190907
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,,fixed,,1.0,0.0,1.0,1.0,0.3143520237421673,-0.3484210901816275,0.9617379155241659,0.9022187020260444,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.3496127446805748,-0.3484210901816275,0.9621482487803663,1.0034201560483211,8.379099751187514,0.3704884371072979,0.2522053833974214,0.2114906129834879,0.5363040036190907
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,,,10,,,fixed,,1.0,0.0,0.4,1.0,0.1338923749650487,-0.2779322455543859,0.8436991674203234,0.48174465937903765,0.15182871896104788,-0.29120857573238135,0.6307312517045041,0.5213744773113324,0.1420133357094051,-0.29120857573238124,0.7447423714361234,0.48766879667690294,6.726080072381814,0.1843391073275826,0.7645329111060846,0.2354670888939154,
