kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_n,crash_mom_thr,crash_below_n,crash_vol_min,crash_dd_n,crash_dd,crash_vix_min,crash_slope_n,crash_confirm,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_TECS,pct_XLK
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,25.0,100.0,3,0.2910681559730084,-0.3484210901816296,0.8811630874173968,0.8353918984102727,0.24064465732521279,-0.5494788023810743,0.6531314223343059,0.437950756757894,0.27591959161835544,-0.5494788023810746,0.7850228148643901,0.5021478361361784,9.063107894141597,0.39864022172479174,0.2449672019904999,0.5363040036190907,0.007238181406921511,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,25.0,100.0,5,0.30667599529648437,-0.3484210901816289,0.9272732235632773,0.8801878070486974,0.3637694376150784,-0.3624371879111824,0.8833246029787344,1.0036758085216755,0.3318506922627211,-0.3624371879111815,0.913073388392911,0.9156088374243874,8.83510517982357,0.3799695896491109,0.24722913368016286,0.5363040036190907,0.0049762497172585385,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,,1,0.27556258821032986,-0.3484210901816289,0.8397254884072735,0.7908895183890317,0.07227479235144174,-0.7495633562429329,0.3544742135744125,0.09642252619406003,0.1990981985650413,-0.7495633562429328,0.6226593318474699,0.26561890586939757,9.291110608459624,0.4194468212703815,0.2440624293146347,0.5363040036190907,0.0081429540827867,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,,3,0.2910681559730084,-0.3484210901816296,0.8811630874173968,0.8353918984102727,0.21434664068773324,-0.5494788023810746,0.6071841464388897,0.3900908274512099,0.26573937673446335,-0.5494788023810744,0.7631347648284608,0.4836207977139905,8.83510517982357,0.4024010567702229,0.24677674734223026,0.5363040036190907,0.0054286360551911335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,,5,0.30667599529648437,-0.3484210901816289,0.9272732235632773,0.8801878070486974,0.2889639135688631,-0.47537936392103164,0.7444849192242047,0.6078596075046807,0.3040522232855558,-0.4753793639210314,0.8526009648867057,0.6395991209581913,8.721103822664555,0.3853826493994721,0.24836009952499435,0.5363040036190907,0.0038452838724270526,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,100.0,1,0.27556258821032986,-0.3484210901816289,0.8397254884072735,0.7908895183890317,0.23793084183764757,-0.532226206518934,0.6512600477117237,0.44704833945297867,0.26526737759450647,-0.5322262065189344,0.7631813522266145,0.4984109657611709,9.063107894141597,0.4001844982145943,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,100.0,3,0.2910681559730084,-0.3484210901816296,0.8811630874173968,0.8353918984102727,0.295405644309628,-0.5494788023810739,0.7569338172953812,0.5376106285256818,0.29669253933667616,-0.5494788023810735,0.8318391577378471,0.539952657047022,8.721103822664555,0.39291325398168103,0.24813390635602806,0.5363040036190907,0.00407147704139335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,,120,-0.2,35.0,100.0,5,0.30667599529648437,-0.3484210901816289,0.9272732235632773,0.8801878070486974,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.34467242788560193,-0.3484210901816289,0.9432475195967467,0.9892410006120099,8.607102465505541,0.37665671384908594,0.24926487220085952,0.5363040036190907,0.002940511196561864,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,,1,0.11215680116298099,-0.7218782477522174,0.45476475782074793,0.15536802987514106,0.02072723160212453,-0.6585695366012527,0.32738096193736305,0.03147311020350816,0.08038663232004906,-0.7218782477522174,0.39182759570734077,0.11135760437491604,18.867224609816784,0.5216927263910605,0.18525220538339743,0.5265776973535399,0.09454874462791224,0.19362135263515043
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,,3,0.2062130471000676,-0.5595914238291843,0.6553358327237936,0.36850644652305165,0.10048319146172835,-0.6980291162498111,0.4275374120944605,0.1439527222038792,0.16915191033261956,-0.6980291162498113,0.5445719282652733,0.24232787199679406,13.167156751866093,0.4898308235800576,0.20787152228002714,0.5344944582673603,0.055643519565709114,0.2019904998869034
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,,5,0.22171475309054456,-0.4591237008901903,0.7082040218935566,0.4829085334968857,0.19799269693793198,-0.5408622322552141,0.5597094571846898,0.36606863103080584,0.21654746629468935,-0.5408622322552139,0.6335835838380207,0.40037453787771266,11.5711377516399,0.4557827127358038,0.22212169192490386,0.5363040036190907,0.035738520696674964,0.20583578375933048
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,100.0,1,0.2792657025323526,-0.5103838595817768,0.8149040127429238,0.5471679742403903,0.13409271564357939,-0.6756819477113578,0.46213902282843505,0.1984553769680731,0.2267175693485286,-0.6756819477113579,0.6600366942804474,0.3355388879582428,12.540149287491516,0.4439685467263092,0.2185026012214431,0.5363040036190907,0.03370278217597829,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,100.0,3,0.2680333784426665,-0.5047387751505226,0.8104625260207308,0.531033856795991,0.18127783663662878,-0.5580760426603921,0.542204745786378,0.3248264085526108,0.2386991990038776,-0.5580760426603921,0.6971576970721696,0.42771805409524455,10.545125537208776,0.41731759346672403,0.23184799819045465,0.5363040036190907,0.020357385206966748,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,,100.0,5,0.3179350704083723,-0.3435908071509458,0.9411709025253571,0.9253305495705464,0.3589680370960022,-0.39290449202176203,0.8600145651275257,0.9136267067064223,0.3372597113802125,-0.39290449202176214,0.9101809245001373,0.8583758094614311,9.74711603709568,0.38947460912102994,0.23931237276634246,0.5363040036190907,0.01289301063107894,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,,1,0.2185855045574283,-0.5731414904688191,0.682647780561052,0.3813814009148586,0.048229405054706964,-0.7464784045746883,0.3518802143129758,0.06460924356168887,0.15543751827042196,-0.746478404574688,0.5211909975877788,0.20822774954753545,14.592173716353766,0.49268663579832156,0.20741913594209455,0.5351730377742592,0.05044107667948428,0.20696674960416195
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,,3,0.21668778343077633,-0.5224215124268448,0.6911963828295512,0.4147757668404196,0.10235889150962962,-0.6456456892805649,0.422735627842967,0.15853724915857006,0.1762471137334507,-0.6456456892805643,0.5609410219591942,0.2729780693337252,11.40013571590138,0.4670786845398148,0.22528839629043204,0.5363040036190907,0.02917891879665234,0.20922868129382494
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,,5,0.2548559445946492,-0.44101446710648995,0.7965515538783824,0.5778856785963672,0.3143170356295568,-0.4923590102224068,0.7341975433496546,0.6383899331659931,0.2807217016340764,-0.4923590102224068,0.7610260086637064,0.5701565236051427,10.146120787152228,0.4343625415469445,0.2356932820628817,0.5363040036190907,0.017869260348337482,0.2101334539696901
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,100.0,1,0.2930280856380685,-0.4777218916510725,0.8454617749622249,0.6133863462386518,0.0956043492847678,-0.7271395105623155,0.39395247652282167,0.13148006386124517,0.21912346545205064,-0.7271395105623153,0.6483948999708838,0.30134996416656956,12.084143858855462,0.43907058587528863,0.22438362361456685,0.5363040036190907,0.027821759782854557,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,100.0,3,0.26841318261362024,-0.46954652838047084,0.8136232534037564,0.5716434184689075,0.17374822210457008,-0.6087218041641513,0.5298348944796815,0.28543124447981194,0.23597286222746083,-0.6087218041641516,0.6948359208000792,0.3876530471115291,10.08912010857272,0.4129838111426194,0.2363718615697806,0.5363040036190907,0.015833521827640806,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,25.0,100.0,5,0.30022599545785544,-0.34671170795407735,0.9058447472500794,0.8659240186305476,0.3926153390634297,-0.3624371879111824,0.9262077299161364,1.0832644997776626,0.33816236830041335,-0.3624371879111813,0.9183965619254153,0.933023375027629,9.405111965618637,0.38473347402418995,0.2424790771318706,0.5363040036190907,0.00972630626555078,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,,1,0.20855121492035855,-0.5515694226177954,0.6836944155745545,0.3781051058460724,0.1442995223415633,-0.5874900890876513,0.48392042585881356,0.24562035176738845,0.18778390348185536,-0.5874900890876511,0.5878866982619433,0.31963756830940987,10.944130287265324,0.44678606429495127,0.23750282741461207,0.5360778104501244,0.015154942320741913,0.2112644198145216
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,,3,0.27779363593237516,-0.506209147463391,0.857126138306174,0.5487724536871693,0.20481313382178667,-0.5494788023810744,0.5801136773045569,0.37274073710262023,0.25387492465818373,-0.5494788023810742,0.7210017216953253,0.4620286052129024,9.17710925130061,0.42705687794713504,0.24519339515946617,0.5363040036190907,0.007011988237955214,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,,5,0.31390772105804765,-0.3695090328761287,0.9556556007939212,0.8495265152645933,0.3187051281463502,-0.49235901022240647,0.7584549494918224,0.6473023170681613,0.3197750039920706,-0.49235901022240636,0.8584577895372039,0.6494752758716108,8.83510517982357,0.4060403907919438,0.24768152001809546,0.5363040036190907,0.004523863379325944,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,100.0,1,0.26387114690454605,-0.4908276924412802,0.806777380201433,0.5376044403527905,0.20075507248869418,-0.5710732572239875,0.5830400644113707,0.35153996435513984,0.24373372832854767,-0.5710732572239872,0.7163621643889851,0.4267994083864972,9.861117394254693,0.4050880204315477,0.2429314634698032,0.5363040036190907,0.009273919927618186,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,100.0,3,0.27779363593237516,-0.506209147463391,0.857126138306174,0.5487724536871693,0.295405644309628,-0.5494788023810739,0.7569338172953812,0.5376106285256818,0.2883289986247326,-0.5494788023810742,0.8173916646652487,0.524731795613056,9.063107894141597,0.39072916284401427,0.24813390635602806,0.5363040036190907,0.00407147704139335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,,35.0,100.0,5,0.31390772105804765,-0.3695090328761287,0.9556556007939212,0.8495265152645933,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.3493270846821881,-0.3695090328761287,0.9589859610761381,0.9453817189884334,8.721103822664555,0.37213048848530617,0.2501696448767247,0.5363040036190907,0.002035738520696675,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,,1,0.15528978308606423,-0.6249191120129576,0.5570145350217355,0.2484958134595255,-0.11116864893078182,-0.718964174007229,0.09607269618799852,-0.15462334974379968,0.0506495477523603,-0.7189641740072288,0.3287215115800615,0.07044794383850767,16.986202216693055,0.4921263970830986,0.20560959059036418,0.5360778104501244,0.05202442886224836,0.20628817009726305
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,,3,0.22913718812691664,-0.4786745995166426,0.7362744505041006,0.4786909277373302,0.006324583529860872,-0.6746749234125127,0.26193319800702763,0.009374267977637385,0.14410532069786508,-0.6746749234125127,0.503209402716024,0.21359222893446062,11.457136394480885,0.4536258737273213,0.2280027143180276,0.5363040036190907,0.025333634924225287,0.2103596471386564
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,,5,0.29156902102033877,-0.3484210901816279,0.8946214790002753,0.8368294263368132,0.1932156954034574,-0.5161329547063565,0.5530486841998458,0.3743525648607026,0.2577643195792336,-0.5161329547063563,0.7283561626719244,0.4994145737620717,9.9181180728342,0.42132114651659075,0.23772902058357837,0.5363040036190907,0.014476362813843022,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,100.0,1,0.23545008001000944,-0.5467097620356332,0.7357475933690447,0.4306674150710764,0.11400496844086616,-0.6756819477113578,0.42742400694954097,0.16872578707632951,0.19224688089545428,-0.6756819477113571,0.5985646700245804,0.28452274261081745,12.825152680389051,0.4373957750837253,0.22166930558697126,0.5363040036190907,0.030536077810450125,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,100.0,3,0.2623993884487823,-0.4786745995166418,0.8124995675233835,0.5481790525625323,0.18979017454388947,-0.546375832669016,0.5572897088121477,0.34736194977141444,0.23857115850876043,-0.5463758326690153,0.7015933027741402,0.4366429557166789,10.203121465731735,0.4105751418800491,0.2356932820628817,0.5363040036190907,0.016512101334539696,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,,100.0,5,0.29156902102033877,-0.3484210901816279,0.8946214790002753,0.8368294263368132,0.3767475336483723,-0.39290449202176203,0.890984598060767,0.9588781530843511,0.32687957970127646,-0.3929044920217618,0.8957872744126661,0.8319568402469971,9.519113322777653,0.3852912410217613,0.24225288396290431,0.5363040036190907,0.009952499434517077,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,,1,0.18506648455968944,-0.6093050171402441,0.625031546505424,0.3037337283521704,-0.029394790379553615,-0.7464784045746883,0.22181690098863496,-0.03937795145768687,0.10323746228359831,-0.7464784045746884,0.4260119938215521,0.13829932875609258,14.8771771092513,0.47922677983076817,0.21533589685591495,0.5360778104501244,0.03935761140013572,0.20922868129382494
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,,3,0.2300379044342633,-0.4786745995166426,0.7404791387124766,0.48057261585751915,0.04493690909690318,-0.6456456892805651,0.3215986814247529,0.0695999521765193,0.16085815115523516,-0.6456456892805642,0.5365892056058296,0.24914307309087375,10.944130287265324,0.44574804897912373,0.2338837367111513,0.5363040036190907,0.01854783985523637,0.2112644198145216
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,,5,0.27421422630353387,-0.3484210901816279,0.8585126150941134,0.7870195979255709,0.3047707032721356,-0.49235901022240647,0.7311188504877663,0.6190009666614323,0.28953675203294327,-0.4923590102224068,0.7937095913128809,0.588060228454344,9.405111965618637,0.41433646711889727,0.24225288396290431,0.5363040036190907,0.009952499434517077,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,100.0,1,0.2414209608918232,-0.5467097620356332,0.7507032988726687,0.4415888971744536,0.0956043492847678,-0.7271395105623155,0.39395247652282167,0.13148006386124517,0.18842733525698163,-0.7271395105623154,0.5925760075667196,0.2591350525173168,12.369147251752997,0.43367768098301734,0.2268717484731961,0.5363040036190907,0.025333634924225287,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,100.0,3,0.25491020318684465,-0.4786745995166418,0.7980309346356163,0.5325333816422451,0.17374822210457008,-0.6087218041641513,0.5298348944796815,0.28543124447981194,0.2277183567466512,-0.6087218041641511,0.6828436093997344,0.3740926564300356,9.975118751413707,0.4066362804318335,0.23953856593530876,0.5363040036190907,0.012666817462112644,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,25.0,100.0,5,0.27421422630353387,-0.3484210901816279,0.8585126150941134,0.7870195979255709,0.3926153390634297,-0.3624371879111824,0.9262077299161364,1.0832644997776626,0.3213378874508479,-0.36243718791118107,0.8905711638170682,0.8866029705803672,9.17710925130061,0.3810206248203865,0.24519339515946617,0.5363040036190907,0.007011988237955214,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,,1,0.24560358953443306,-0.4624354505769104,0.7658372155474328,0.5311089130991814,0.1442995223415633,-0.5874900890876513,0.48392042585881356,0.24562035176738845,0.2104549813146519,-0.5874900890876514,0.6304376026860524,0.35822728795558073,10.773128251526803,0.44566742859937575,0.23818140692151096,0.5363040036190907,0.014250169644876725,0.2112644198145216
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,,3,0.2841216443540846,-0.47867459951664215,0.8715630589628179,0.593559057950821,0.20481313382178667,-0.5494788023810744,0.5801136773045569,0.37274073710262023,0.2577591530575212,-0.5494788023810744,0.7283834108022768,0.46909753741284477,9.17710925130061,0.42686161356913366,0.24541958832843247,0.5363040036190907,0.006785795068988917,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.3187051281463502,-0.49235901022240647,0.7584549494918224,0.6473023170681613,0.3240185953158785,-0.4923590102224067,0.8666108604529857,0.6580941723185161,8.721103822664555,0.40582585218292183,0.24790771318706176,0.5363040036190907,0.004297670210359647,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,100.0,1,0.2701302070819198,-0.46243545057691116,0.8204959550537365,0.5841468398344439,0.20075507248869418,-0.5710732572239875,0.5830400644113707,0.35153996435513984,0.2475865415348597,-0.5710732572239879,0.724159811443949,0.433546026543755,9.861117394254693,0.40488268381861153,0.2431576566387695,0.5363040036190907,0.009047726758651889,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,100.0,3,0.2841216443540846,-0.47867459951664215,0.8715630589628179,0.593559057950821,0.295405644309628,-0.5494788023810739,0.7569338172953812,0.5376106285256818,0.2923199581580467,-0.5494788023810744,0.8255466711562585,0.5319949684889155,9.063107894141597,0.3905153828686869,0.24836009952499435,0.5363040036190907,0.0038452838724270526,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.1,35.0,100.0,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.3536656974701382,-0.34842109018162903,0.9679917797559067,1.0150524966378334,8.607102465505541,0.37189611171506043,0.25039583804569104,0.5363040036190907,0.0018095453517303778,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,,1,0.30312613565622626,-0.3601747014040946,0.9022021632088459,0.8416086262431207,0.04168697691894896,-0.7495633562429329,0.3027028675436945,0.05561501449043387,0.20217710123650257,-0.7495633562429329,0.625557816019124,0.26972650083894595,10.431124180049762,0.42516717049488084,0.23840760009047726,0.5363040036190907,0.01379778330694413,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,,3,0.3132582702029223,-0.3484210901816288,0.9396849059770334,0.899079530574982,0.1803677815055429,-0.5494788023810737,0.5442309401358101,0.32825248348789715,0.2658132988064543,-0.5494788023810742,0.761919397713552,0.4837553289673724,9.17710925130061,0.4033701795821272,0.2447410088215336,0.5363040036190907,0.007464374575887808,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.25635433915130945,-0.47537936392103164,0.6813899005346463,0.5392626575896007,0.3002562462319738,-0.4753793639210314,0.8462033803461239,0.6316139677486114,8.949106536982583,0.38400830211656034,0.24745532684912916,0.5363040036190907,0.004750056548292241,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,100.0,1,0.30312613565622626,-0.3601747014040946,0.9022021632088459,0.8416086262431207,0.1926905321617527,-0.5322262065189337,0.5645478250769024,0.36204630625398904,0.2645909659145562,-0.532226206518934,0.7562710839973062,0.49714005562622243,9.975118751413707,0.4059688288236273,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,100.0,3,0.3132582702029223,-0.3484210901816288,0.9396849059770334,0.899079530574982,0.2591586580727454,-0.5494788023810748,0.6862669551160957,0.4716445055746,0.2967682691440954,-0.5494788023810737,0.8303771435954761,0.5400904782097146,9.063107894141597,0.3939056710580796,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,,100.0,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.3637694376150784,-0.3624371879111824,0.8833246029787344,1.0036758085216755,0.3407582091222019,-0.36243718791118185,0.9371108046479162,0.9401855562506667,8.83510517982357,0.37525143439553604,0.24836009952499435,0.5363040036190907,0.0038452838724270526,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,,1,0.30312613565622626,-0.3601747014040946,0.9022021632088459,0.8416086262431207,0.04168697691894896,-0.7495633562429329,0.3027028675436945,0.05561501449043387,0.20217710123650257,-0.7495633562429329,0.625557816019124,0.26972650083894595,10.431124180049762,0.42516717049488084,0.23840760009047726,0.5363040036190907,0.01379778330694413,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,,3,0.3132582702029223,-0.3484210901816288,0.9396849059770334,0.899079530574982,0.1803677815055429,-0.5494788023810737,0.5442309401358101,0.32825248348789715,0.2658132988064543,-0.5494788023810742,0.761919397713552,0.4837553289673724,9.17710925130061,0.4033701795821272,0.2447410088215336,0.5363040036190907,0.007464374575887808,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.25635433915130945,-0.47537936392103164,0.6813899005346463,0.5392626575896007,0.3002562462319738,-0.4753793639210314,0.8462033803461239,0.6316139677486114,8.949106536982583,0.38400830211656034,0.24745532684912916,0.5363040036190907,0.004750056548292241,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,100.0,1,0.30312613565622626,-0.3601747014040946,0.9022021632088459,0.8416086262431207,0.1926905321617527,-0.5322262065189337,0.5645478250769024,0.36204630625398904,0.2645909659145562,-0.532226206518934,0.7562710839973062,0.49714005562622243,9.975118751413707,0.4059688288236273,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,100.0,3,0.3132582702029223,-0.3484210901816288,0.9396849059770334,0.899079530574982,0.2591586580727454,-0.5494788023810748,0.6862669551160957,0.4716445055746,0.2967682691440954,-0.5494788023810737,0.8303771435954761,0.5400904782097146,9.063107894141597,0.3939056710580796,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,25.0,100.0,5,0.3206618528173182,-0.34842109018162903,0.9713155975910001,0.920328481407827,0.3637694376150784,-0.3624371879111824,0.8833246029787344,1.0036758085216755,0.3407582091222019,-0.36243718791118185,0.9371108046479162,0.9401855562506667,8.83510517982357,0.37525143439553604,0.24836009952499435,0.5363040036190907,0.0038452838724270526,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,10,-0.03,,0.6,120,-0.2,35.0,,1,0.31146194103443814,-0.3484210901816286,0.9241662550837276,0.8939239036077753,0.07227479235144174,-0.7495633562429329,0.3544742135744125,0.09642252619406003,0.22011773958158654,-0.7495633562429329,0.6655921655742496,0.2936612865987629,9.405111965618637,0.41616093294198647,0.2445148156525673,0.5363040036190907,0.007690567744854105,0.2114906129834879
