kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,confirm,crash_mom_n,crash_mom_thr,crash_vol_min,crash_dd_n,crash_dd,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
hier,100,0.0,20,0.95,10,0.0,20,0.5,5,20,-99.0,,60,,0.2184273323704804,-0.4106235677796237,0.8583316034200336,0.5319405643265647,0.2689813258206246,-0.3556635494434244,0.7708776735780273,0.756280271738703,0.24092127803981755,-0.4106235677796237,0.8207822314043554,0.5867205317574875,8.550101786926035,0.30485745747834236,0.2284551006559602,0.3431350373218729,0.4284098620221669
hier,100,0.0,20,0.95,10,0.0,20,0.7,1,20,-99.0,,60,,0.1751902948575217,-0.4483144177061006,0.7097699089441531,0.3907755091926809,0.2314974527296012,-0.5593507473439852,0.6613309940006723,0.4138681387820453,0.19964016334930323,-0.5593507473439852,0.6866095067376335,0.3569140906618474,33.915403754806604,0.3239407119315987,0.22393123727663425,0.4519339515946618,0.3241348111287039
hier,100,0.0,20,0.95,10,0.0,20,0.7,3,20,-99.0,,60,,0.2834171338310676,-0.33811987945320765,0.9904808833366079,0.8382149381142484,0.338886823966533,-0.47237686138761015,0.8564816421836001,0.7174077556869546,0.30792186725644544,-0.47237686138761026,0.9253631033853869,0.6518563723716756,13.452160144763628,0.3394777207179722,0.2187287943904094,0.4630174168740104,0.3182537887355802
hier,100,0.0,20,0.95,10,0.0,20,0.7,5,20,-99.0,,60,,0.2770480317407249,-0.39355909086999374,0.9436592514936717,0.703955360625232,0.3855971213675202,-0.45517109808995115,0.9077226531532574,0.8471476396142321,0.3206797979405236,-0.4551710980899514,0.920982894071925,0.7045258349798619,9.462112644198145,0.35923358729109683,0.2270979416421624,0.47523184799819046,0.29767021035964714
hier,100,0.0,20,0.95,10,0.0,20,0.9,1,20,-99.0,,60,,0.14285802402015113,-0.5287658537148688,0.5725624558006338,0.2701725593975018,0.2777261050163755,-0.4901757029655045,0.7212334759977899,0.5665848048692861,0.19522353630603528,-0.5287658537148688,0.6397380523535516,0.3692060198942185,36.651436326622935,0.3631952821222475,0.22393123727663425,0.5270300836914725,0.24903867903189322
hier,100,0.0,20,0.95,10,0.0,20,0.9,3,20,-99.0,,60,,0.26915011647924914,-0.46751838968839854,0.8771285410834208,0.5756995284370268,0.4322859374460004,-0.46244230435068256,0.9653496620902243,0.9347889096197095,0.3319627439398225,-0.46751838968839854,0.9135744443075342,0.7100528048983827,13.338158787604614,0.379919340180214,0.221443112418005,0.5433159918570459,0.2352408957249491
hier,100,0.0,20,0.95,10,0.0,20,0.9,5,20,-99.0,,60,,0.2241989999316465,-0.5970365380980022,0.7472283581959962,0.3755197305777703,0.2885521595162459,-0.6866302338960146,0.7018869867753726,0.4202438885904711,0.2517409121861838,-0.6866302338960144,0.71798060881997,0.3666324314875833,8.949106536982583,0.42188609785843856,0.2264193621352635,0.5670662745985071,0.20651436326622935
hier,100,0.0,20,0.95,10,0.0,20,,1,20,-99.0,,60,,0.1569306039262781,-0.4981544725905377,0.6069308927315855,0.31502397862694403,0.20067591816574448,-0.6300357177586478,0.5745205873493162,0.3185151452677145,0.17673098109093788,-0.6300357177586471,0.5911226661728585,0.280509463367662,36.82243836236145,0.37274287109500687,0.22393123727663425,0.5530422981225966,0.22302646460076905
hier,100,0.0,20,0.95,10,0.0,20,,3,20,-99.0,,60,,0.2668252520278671,-0.46751838968839854,0.86279902112049,0.5707267519587976,0.3949248143132542,-0.5507150651399346,0.891283089548945,0.7171127853800501,0.31735123440900503,-0.5507150651399346,0.8715031469983503,0.5762530471694419,13.167156751866093,0.39010676785947146,0.22189549875593756,0.570006785795069,0.20809771544899344
hier,100,0.0,20,0.95,10,0.0,20,,5,20,-99.0,,60,,0.2168997360667,-0.5970365380980022,0.7180586209662642,0.3632939061948942,0.2937305055749728,-0.6866302338960146,0.7055930140250454,0.42778556940074425,0.24893425866880858,-0.6866302338960149,0.7051144917597679,0.3625448551199507,8.721103822664555,0.43356876015607143,0.2261931689662972,0.6000904772675865,0.17371635376611627
